UPC,ASIN,Name,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,VCF,FBA Fees,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*613423610567,B00EUF3508,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treats, Yummy Betas Blend 6-Ounce 6 Pack",,,613423610567,Zuke's,,1107173,Health and Beauty,1.06,2.34,1.00,0.12,0,4.52,0.15,7.9,3.2,14.6,2.55,45.48,N,1,0,N
*613423610567,B00A1N3WBU,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treats, Yummy Betas Blend 6-Ounce ( 4-Pack)",,,613423610567,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423610567,B00A1N5SD0,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treats, Yummy Betas Blend 6-Ounce ( 5-Pack)",,,613423610567,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,38.01,N,1,0,N
*613423610567,B0085NTQZY,"Zuke's Supers Nutritious Soft Superfood Dog Treats, Yummy Beta Blend, 6-Ounce",6.99,61056,61056,Zuke's,,3064,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,4.5,0.6,4.9,0.25,4.79,N,34,0,N
*613423610567,B00A1OYUJM,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treats, Yummy Betas Blend 6-Ounce ( 12-Pack)",73.08,,613423610567,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,78.49,N,2,0,N
*613423610567,B00A1OSPDE,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treats, Yummy Betas Blend 6-Ounce (8-Pack)",,,613423610567,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*015568988288,B0099M3BWE,Super Berry Soft Superfood Dog Treats,5.99,61557,ZKS003,Zuke's,,312676,Pet Products,1.06,0.96,1.00,0.07,0,3.09,0.15,6,6,6,0.55,8.93,N,15,0,N
*613423610574,B00A1MOROC,Zukes Super Berry Blend Treats - 6 oz (Pack of 2),,,613423610574,Zuke's,,75243,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,4.9,1.5,6.4,0.4,11.99,N,10,0,N
*613423610574,B00A1MVPJ2,Super Berry Soft Superfood Dog Treats (Pack of 3),,,613423610574,Zuke's,,804837,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,21.73,N,7,0,N
*613423610574,B0113XOK7Q,"Zuke's Supers Nutritious Soft Superfood Dog Treats, Yummy Berry Blend, 6 Ounce",7.89,,,Zuke's,,10562,Pantry,1.06,0.96,1.00,0.02,0,3.04,0.15,6.3,1.3,7.8,0.4,4.24,Y,1,0,N
*613423610574,B00A1N3X0A,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treat, Yummy Berry Blend, 6-Ounce ( 4-Pack)",,,613423610574,Zuke's,,1246803,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,21.99,N,5,0,N
*613423610574,B0085NTR5S,"Zuke's Supers Nutritious Soft Superfood Dog Treats, Yummy Berry Blend, 6-Ounce",6.99,61057,61057,Zuke's,,964,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,6.5,1.5,8,0.45,4.24,N,66,0,N
*613423610574,B00A1N5STE,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treat, Yummy Berry Blend, 6-Ounce ( 5-Pack)",,,613423610574,Zuke's,,1685588,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,36.54,N,3,0,N
*613423610574,B00A1NDQ8O,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treat, Yummy Berry Blend, 6-Ounce ( 6-Pack)",,,613423610574,Zuke's,,1458378,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,41.57,N,2,0,N
*613423610574,B00A1OSPLG,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treat, Yummy Berry Blend, 6-Ounce ( 8-Pack)",,,613423610574,Zuke's,,1623970,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,49.38,N,4,0,N
*613423610574,B00A1OYUUQ,"Zuke's Supers All Natural Nutritious Soft Superfood Dog Treat, Yummy Berry Blend, 6-Ounce ( 12-Pack)",,,613423610574,Zuke's,,1592646,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,98.97,N,2,0,N
*613423610574,B00G3LFDZ2,Zuke's Soft Superfood Berry Dog Treat (12 pack),,,AY32139,Zuke's,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,71.25,N,1,0,N
*613423820157,B00BPHKFB6,Z-bones Clean Apple Crisp Mini (Individually Wrapped) 0.5oz Box of 12,,,,Zuke's,,686811,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,69.96,N,1,0,N
*613423820157,B006OCG0RA,Zuke's Dog Bone Zrdge Mini Cln A 0.5 oz (Pack Of 72),,,SPPK-40846,Zukes Performance Pet,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423820157,B005DMJR0E,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Apple Crisp, Mini 0.45-Ounce, Individually Wrapped Bone",,82015,82015,Zuke's,,97138,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,1.8,0.4,4.9,0.1,3.37,N,5,0,N
*613423820157,B00IV6LECS,Zuke's Z-Bones Natural Edible Dental Chew for Dogs Clean Apple Crisp -- 0.45 oz,1.79,,,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*613423820157,B00512INRE,"Zukes Z-Bone Mini Edible Dental Chews, Clean Apple Crisp Flavor",,82215,82215,Zuke's,,534973,Pet Products,1.06,2.73,1.00,0.13,0,4.92,0.15,7.7,5.5,10,2.85,74.82,N,1,0,N
*613423820164,B00IV6LGKS,Zuke's Z-Bones Natural Edible Dental Chew for Dogs Clean Carrot Crisp -- 0.45 oz,1.79,,,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423820164,B005DMJPRE,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Carrot Crisp, Mini 0.45-Ounce, Individually Wrapped Bone",1.98,82016,82016,Zuke's,,99113,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.7,1,4.7,0.05,2.93,N,4,0,N
*613423820164,B00512IOCS,"Zukes Z-Bone Mini Edible Dental Chews, Clean Carrot Crunch Flavor",,82216,82216,Zuke's,,582047,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,1.5,1,3.5,0.5,57.32,N,2,0,N
*613423820164,B00CQ7OQ7I,Zuke's - Z-Bones Natural Edible Dental Chews Mini Clean Carrot Crunch - 0.5 oz.,1.28,,613423820164,Zuke's,,1476067,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0.05,0.99,N,1,0,N
*613423820164,B006OCG17Y,Zuke's Dog Bone Zrdge Mini Cln C 0.5 oz (Pack Of 72),,,,Zuke's,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423820164,B00BPHM9LU,Z-bones Clean Carrot Crunch (Individually Wrapped) 0.5oz Box of 12,,,,Zuke's,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,69.96,N,1,0,N
*613423820171,B006OCG1JW,Zuke's Dog Bone Zrdge Mini Cln C 0.5 oz (Pack Of 72),,,,Zuke's,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,69.96,N,1,0,N
*613423820171,B00JX7O98U,Mini Clean Berry Crisp Z Bone - 10 count,,,,Z Bones,,734032,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,4,3,9,0,40.45,Y,2,0,N
*613423820171,B005DMJQQ4,Zukes Z- Bone Mini Edible Dental Chew Clean Cherry Berry .5 ounce bone,1.98,82017,82017,Zuke's,,326628,Pet Products,1.06,2.73,1.00,0.01,0,4.80,0.15,3.2,1.6,6.1,2.9,6.5,Y,4,0,N
*613423820171,B00512IPBS,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Berry Crisp, Mini 0.45-Ounce, Individually Wrapped Bone",1.79,82217,82217,Zuke's,,412359,Pet Products,1.06,2.73,1.00,0.11,0,4.90,0.15,7,6.9,7,2.8,N/A,N,1,0,N
*613423820249,B017FF4H8S,Zuke'sreg; ZBonesreg; Minty Fresh Dental Chews Regular (1.5 oz),,,3821246,Zuke's,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0.5,6.35,N,3,0,N
*613423820256,B00BP2G48O,"Zuke's Dsp,Zbones,Reg,Apple Crsp - Case of 25 - 1.5 oz",,1017706,1017706,Zuke's,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,60.46,N,3,0,N
*613423820256,B00512IOWS,"Zukes Z-Bone Regular Edible Dental Chews, Clean Apple Crisp Flavor - 25 - 1.5 ounce Bones",2.99,613423820256,01982025,Zuke's,,427894,Pet Products,1.06,2.73,1.00,0.10,0,4.89,0.15,6.9,6.9,7,3,12.98,N,9,0,N
*613423820256,B005DMJPVA,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Apple Crisp, Regular 1.5-Ounce, Individually Wrapped Bone",,82025,82025,Zuke's,,110852,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.5,1,6.4,0.1,9.97,Y,6,0,N
*613423820256,B006F0RA3E,"Zukes ZBones Clean Apple Crisp Regular Edible Dental Chews, 1.5 Ounce -- 25 per case.",92.25,,SPSPPU-1017706,Zuke's,,786073,Pet Products,1.06,3.51,1.00,0.26,0,5.83,0.15,8,7.5,14,3,73.12,N,6,0,N
*613423820256,B00E0N9TVO,Zuke's Clean Apple Crisp Dental Chews (25x1.5 Oz),99.17,,AY32131,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,60.46,N,4,0,N
*613423820256,B00FQEFUYG,"Zuke's Natural Edible Dental Chews Clean Apple Crisp Regular, Crisp Regular 1.5 oz(case of 25) (Pack of 2)",,,1017706,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,60.46,N,3,0,N
*613423820256,B00CQ7K5IC,Zuke's - Z-Bones Natural Edible Dental Chews Regular Clean Apple Crisp - 1.5 oz.,3.06,,1017706,Zuke's,,409164,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,2.51,N,4,0,N
*613423820263,B005DMJPGK,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Carrot Crisp, Regular 1.5-Ounce, Individually Wrapped Bone",4.65,82026,82026,Zuke's,,78006,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.2,0.7,5.5,0.1,6.38,Y,16,0,N
*613423820263,B00KADI2HK,Zukes BG19952 Zukes Regular C Dntl Chew - 25x1.5OZ,89.75,,1017714,Zuke's,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,81.76,N,7,0,N
*613423820263,B00HZ32PZI,Zuke's Regular C Dntl Chew,89.75,,82226,Zuke's,,,Grocery,1.06,2.73,1.00,0.10,0,4.89,0.15,6.75,6.75,6.75,3,83.38,N,5,0,N
*613423820270,B006F0RAD4,Zukes-DOG BONE ZRDGE REG CLN CHRY BRY,100.0,,613423820270,Zukes Performance Pet,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,60.46,N,1,0,N
*613423820270,B005DMJP8I,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Berry Crisp, Regular 1.5-Ounce, Individually Wrapped Bone",4.65,82027,82027,Zuke's,,39076,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.3,2.1,9.7,0.2,4.94,Y,10,0,N
*613423820270,B00FQEYK8S,Zuke's Z-Bones Natural Edible Dental Chew for Dogs Clean Berry Crisp -- 1.5 oz,3.79,,,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423820355,B00I5MSZMA,4 Savers Package:Zuke's Zbone Apple Crisp (18x2.5 Oz),,,1017649,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,121.32,N,1,0,N
*613423820355,B005DMJQGE,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Apple Crisp, Large 2.5-Ounce, Individually Wrapped Bone",3.99,82035,82035,Zuke's,,53927,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.5,0.8,5.7,0.25,7.03,Y,11,0,N
*613423820355,B00I5MQE9Q,3 Savers Package:Zuke's Zbone Apple Crisp (18x2.5 Oz),,,1017649,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,58.85,N,2,0,N
*613423820355,B008G8RRKY,Z Bones Edible Dental Chews-Apple Crisp Zuke's 2.5 oz Chewable,5.15,,01982035,Zuke's,,173040,Pet Products,1.06,2.73,1.00,0.11,0,4.90,0.15,7,6.9,7.2,3.6,4.12,N,5,0,N
*613423820355,B00J1NRHTY,Zuke's Zbone Apple Crisp 18x 2.5 Oz,86.22,,1017649,Zuke's,,739142,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,88.53,N,4,0,N
*613423820355,B0065QJ702,Z-Bone Natural Edible Dental Chew Dog Treat [Set of 18],100.0,613423820355,82235,Zukes Performance Pet,,513931,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,69.07,N,7,0,N
*613423820355,B00I5MRNXM,2 Savers Package:Zuke's Zbone Apple Crisp (18x2.5 Oz),,,1017649,Zuke's,,,Health and Beauty,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,58.85,N,2,0,N
*613423820355,B00CQ7QW34,Zuke's - Z-Bones Natural Edible Dental Chews Large Clean Apple Crisp - 2.5 oz.,4.12,,613423820355,Zuke's,,661653,Pet Products,1.06,0.96,1.00,0.00,0,3.02,0.15,2.2,0.8,5.9,0.15,5.97,N,5,0,N
*613423820362,B00512IO32,"Zukes Z-Bone Large Edible Dental Chews, Clean Carrot Crunch Flavor - 18 - 2.5 ounce Bones",4.99,,01982036,Zuke's,,407244,Pet Products,1.06,2.73,1.00,0.10,0,4.89,0.15,6.9,6.9,7,3.45,8.85,N,4,0,N
*613423820362,B006F0R9Q2,Zukes Z- Bone Large Edible Dental Chew Clean Carrot Crunch 2.5 ounce bone,86.22,,SPK-40842,Zuke's,,692070,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,79.1,N,1,0,N
*613423820362,B01D0H5KV8,18 Packs :Zuke's - Z,,,,Zuke's,,,Grocery,1.06,2.34,1.00,0.03,0,4.43,0.15,4.6,2.4,10,2.7,72.3,N,1,0,N
*613423820362,B005DMJQAA,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Carrot Crisp, Large 2.5-Ounce, Individually Wrapped Bone",4.12,82036,82036,Zuke's,,52382,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.4,0.6,4.6,0.15,9.48,Y,4,0,N
*613423820478,B005DMJPZG,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Berry Crisp, Giant 3.88-Ounce, Individually Wrapped Bone",,82047,82047,Zuke's,,70760,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4,3.3,5,0.5,6.07,N,2,0,N
*613423820478,B00BP2JHWO,"Zuke's Dsp,Zbones,Xlg,Cherry - Case of 12 - 5.25 oz",95.88,,SPU-1017631SD,Zuke's,,571439,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423820478,B008Z1FQFK,Z-Bone Gaint Cherry Berry,,,613423820478,Zukes Performance Pet,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,0,0,N
*613423824155,B010UNOZ1G,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Apple Crisp, 8.25 Ounce",18.99,,,Zuke's,,7340,Pantry,1.06,0.96,1.00,0.04,0,3.06,0.15,6.1,2.5,8.9,0.65,13.63,Y,1,0,N
*613423825152,B009QAJW7M,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Apple Crisp, Mini 8.25-Ounce, 18 Count",18.99,82415,82415,Zuke's,,1490,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,4.6,2.6,9,0.45,13.63,Y,24,0,N
*613423824278,B00OKBXDN6,Z-Bones Natural Grain-Free Dental Chew For Dogs,16.09,BC079178,82427,Zuke's,,142496,Pet Products,1.06,1.95,1.00,0.04,0,4.05,0.15,6,2.5,9,1,18.73,N,7,0,N
*613423824278,B00HYF8FJW,Zukes Perform Pet Nutrition 134059 Z-Bone Reg Cln Berry 8Ct Pch,,,82927,Zukes Performance Pet,,269795,Pet Products,1.06,1.95,1.00,0.02,0,4.03,0.15,5.7,2.1,6.6,0.8,15.66,Y,1,0,N
*791043467386,B009QAK7V2,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Berry Crisp, Regular 12-Ounce, (8 Count per pack)",18.99,82427,82427,Zuke's,,7674,Pet Products,1.06,1.95,1.00,0.02,0,4.03,0.15,5.1,2,6,0.8,11.89,Y,15,0,N
*613423824360,B009QAK6VI,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Carrot Crisp, Large 2.5-Ounce, 6 Count",18.99,82436,82436,Zuke's,,21721,Pet Products,1.06,1.95,1.00,0.03,0,4.04,0.15,5.5,2.7,5.7,0.9,15.18,Y,22,0,N
*613423824360,B015A92PFI,"Z-bones,Carrot,Grain Free",,,SPU-1275072,Zuke's,,,Grocery,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,127.53,N,1,0,N
*613423235685,B009QAK9VA,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Berry Crisp, Large 2.5-Ounce, 6 Count",18.99,82437,82437,Zuke's,,10764,Pet Products,1.06,1.95,1.00,0.05,0,4.06,0.15,6,3,8.3,1,11.57,Y,27,0,N
*613423824476,B00HYF8LDW,Zukes Perform Pet Nutrition 134065 Z-Bone Giant Cln Berry 4Ct Pch,,,134065,Zuke's,,596815,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,25.83,N,1,0,N
*613423824476,B00AAV43B6,"Zuke's Z-Bones Edible Grain-Free Dental Chews, Clean Berry Crisp, Giant 3.88-Ounce, 4 Count",18.99,82447,134065,Zuke's,,28471,Pet Products,1.06,1.95,1.00,0.03,0,4.04,0.15,5.6,2.6,5.7,1.1,10.23,Y,21,0,N
*613423910582,B00HYF945G,G-Zees Tender Grain-Free Treats For Cats,4.29,,91558,Zuke's,,142222,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,4,0.7,5.9,0.2,6.34,Y,9,0,N
*613423910582,B00AAV3TSO,"Zuke's Cat G-Zees Tasty Turkey Recipe, 3-Ounce",4.99,91058,91058,Zuke's,Browns,11509,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,4.5,0.5,7,0.02,2.99,N,28,0,N
*613423910582,B013E9TG8K,Zuke s Cat Treats - G Zees Turkey Grain Free - 3 oz - Case of 12 - Wheat Free -,52.68,,613423910582,Zuke's,,,Pet Products,1.06,3.12,1.00,0.21,0,5.39,0.15,8.91,7.63,9.66,3.25,39.67,N,13,0,N
*613423990508,B009ZRSF0G,"Zuke's Natural Purrz Purrfectly Sublime Soft Treats for Cats, Tasty Tuna Recipe, 3-Ounce",3.99,99050,99050,Zuke's,,47743,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,2.2,0.5,5.7,0.35,2.99,N,17,0,N
*615650100095,B013FM88HG,Dingo Indulgence Meat Rawhide Chews No China Sourced Ingredients Cheese Flavor: Mini 7 Pack 2 5 Bones,,,DN-10009,Dingo,,636300,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,5.99,N,3,0,N
*615650100118,B00WUIGVTE,Dbl Treat Mini Bone 21pk,,,DN-10011,Dingo,,152839,Pet Products,1.06,0.96,1.00,0.08,0,3.10,0.15,7.5,3.25,10.5,0.6,16.99,N,3,0,N
*615650100149,B00YRUR9U8,Dingo Meat in the Middle Rawhide Chew Bones No China Sourced Ingredients : Large 3 Pack 8 5 Bones,,,DN-10014,Dingo,,,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,14.57,N,2,0,N
*615650100163,B00YCBUOT0,Dingo Dental Sticks for Tartar Control No Chinese Sourced Ingredients : 30 Pack 6 Sticks,,,DN-10016,Dingo,,2731228,Home,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,29.64,N,3,0,N
*615650100170,B00WUIH3E6,"Dingo Munchy Stix Dog Treats, 9.3 oz.",,,DN-10017,Dingo,,502309,Pet Products,1.06,0.96,1.00,0.04,0,3.06,0.15,6.25,2.38,8.25,0.7,4.44,N,3,0,N
*615650100194,B00WUIG5LI,"Dingo Twist Sticks Rawhide Dog Chews, 10 oz.",,,DN-10019,Dingo,,207724,Pet Products,1.06,1.95,1.00,0.06,0,4.07,0.15,7.5,2.5,10.5,0.8,16.99,N,5,0,N
*615650151004,B0164R02XM,"Dingo Peanut Butter Boomerangs, 3 Pack (DN-15100)",4.95,DN-15100,DN-15100,Dingo,,107166,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.9,1,7,0.15,4.95,Y,3,0,N
*615650151028,B01770KDLQ,"Dingo Dental Sticks, 6 pack (DN-15102)",1.8,DN-15102,DN-15102,Dingo,,249178,Pet Products,1.06,0.96,1.00,0.02,0,3.04,0.15,4,1.5,8,0.19,7.86,N,2,0,N
*615650151240,B014VDPF42,"Dingo Peanut Butter Twist Sticks, 25 pack (DN-15124)",11.04,DN-15124,DN-15124,Dingo,,8173,Pet Products,1.06,0.96,1.00,0.03,0,3.05,0.15,6.4,1.6,9.3,0.35,8.36,Y,7,0,N
*611101776758,B0027JEJ5O,"Dingo Munchy Stix Treats, 50-Count",8.49,P-22042,P-22042,Dingo,red,3228,Pet Products,1.06,1.95,1.00,0.05,0,4.06,0.15,9,2,9,0.85,7.99,Y,33,0,N
*615650220427,B015LK0F3U,Dingo Brand Dingo - Chicken in the Middle Munchy Stix - 5' 50 pack Treats & Chews,10.99,,,Dingo,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,N/A,N,1,0,N
*615650220427,B00GXFODKY,8 in 1 220427 Dingo Munchy Stix Dog Treats 50 Count,14.9,,220427,United Pet Group,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,36.3,N,3,0,N
*615650220427,B00OGL3DZ8,Dingo Munchy Stix Dog Treat (Pack of 5),,,220427,Dingo,,89294,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,5,23.18,N,5,0,N
*615650220427,B005OCYG5E,United Pet Group 220427 Dingo Munchy Stix Dog Treats 50 Count,15.96,,220427,United Pet,,434200,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,10.62,N,8,0,N
*615650220427,B00BUFS1SM,Dingo Munchy Stix Dog Treat,,P-22042,P-22042,Dingo,,730223,Pet Products,1.06,0.96,1.00,0.08,0,3.10,0.15,7,4,9.4,0.75,10.62,N,6,0,N
*615650220427,B0044TIZP0,Dingo Munchy Stix Dog Treat,8.4,,P-22042,Dingo,,220871,Pet Products,1.06,1.95,1.00,0.08,0,4.09,0.15,7,4,9.5,1.05,9.94,Y,5,0,N
*085275710397,B00I5NKYL4,Dingo Munchy Stix Dog Treat (Pack of 2),17.98,,220427,United Pet Group,,5684,Pet Products,1.06,2.34,1.00,0.06,0,4.46,0.15,8,3,8,2.3,11.95,Y,17,0,N
*615650237104,B004FO7EDS,Dingo Brand Dingo Ringo Dingo Ringo 3Pk Treats & Chews,7.99,,,Dingo,,201083,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,5,0.3,9.9,0.2,9.64,N,3,0,N
*615650237104,B001O832IY,Dingo Ring-O-O (Pack of 3),6.46,,23710,Dingo,,116727,Pet Products,1.06,0.50,1.00,0.01,0,2.57,0.15,3.6,0.5,11,0.2,12.11,N,6,0,N
*615650360208,B000FPM5EE,"Dingo Ringo Rawhide Treats, 3-Count",6.46,156055,156055,Dingo,,40018,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,5,0.8,10.9,0.2,7.04,Y,22,0,N
*615650237104,B00LU370CW,Dingo Ring-O-O (Pack of 2),,,23710,Dingo,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,14.97,N,2,0,N
*700580086592,B001BMB5GY,Ring O Masturbator,7.62,BC022943,23710,Ring O,,428505,Health and Beauty,1.06,0.96,1.00,0.00,0,3.02,0.15,3,1.5,3.5,0.1,16.16,N,1,0,N
*615650238002,B007TTWUHG,Dog Supplies Dingo Knot Bone Beef,,,DU23800,UPG - COMPANION ANIMAL,,,Pet Products,1.06,0.50,1.00,0.00,0,2.56,0.15,1.1,0.3,4.1,0.15,16.2,N,1,0,N
*615650238002,B00BUG02XI,United Pet Group - Ca 156061 Dingo Bfy Bone Small 3.5-4,18.51,,156061,United Pet,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,10.44,N,1,0,N
*615650238002,B000FPH1NO,"Dingo Beefy Bone Small (23800), 1.23-OZ, 35g",1.72,23820-PARENT,23820-PARENT,Dingo,,247114,Pet Products,1.06,0.96,1.00,0.01,0,3.03,0.15,2.6,1.1,8.5,0.1,7.23,N,11,0,N
*615650238002,B0044URQAY,"United Pet Group 23800 Beefy Bone, Small - Quantity 12",41.88,,23800,United Pet Group,,,Pet Products,1.06,2.34,1.00,0.08,0,4.48,0.15,6,4,10,2,N/A,N,0,0,N
*615650238002,B002DZG1SU,"Dingo Beefy Bone Small 3.5""",,,,Dingo,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,16.2,N,1,0,N
*615650238002,B001O006OA,"United Pet Group 23800 Beefy Bone, Small Cat & Dog Chew & Treat",2.49,,23800,Dingo,,799998,Pet Products,1.06,1.95,1.00,0.02,0,4.03,0.15,4,2,9,1,2.49,N,2,0,N
*615650238200,B00GY7YSXI,"United Pet Group 23820 Beefy Bone, Large - Quantity 6",38.94,,23820,United Pet Group,,,Pet Products,1.06,2.73,1.00,0.15,0,4.94,0.15,7,5,14,2,25.17,N,2,0,N
*615650238200,B007TTXOPI,Dog Supplies Dingo Knot Bone Beef,,,DU23820,UPG - COMPANION ANIMAL,,,Pet Products,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0,0,0,0,8.5,N,1,0,N
*615650238200,B000NK53JK,Dingo Dingo Rawhide Bone Large -- 1 Bone,6.84,PUDI23820,784309,Dingo,,,Pet Products,1.06,1.95,1.00,0.03,0,4.04,0.15,5,1.5,11,1.33,18.5,N,1,0,N
